RouteBillID,billNo,date,branch,customer,totalFreight,ExtraFC,ExtraOverload,ExtraStation,TollTax,Commission,localFreight,Detention,Closed,remark,DueDate,EmployeeID,LastEdited,Type,BillType,RTO,FreightPart,Discount,ServiceTax,total,grandTotal,cgst,cgstPercent,sgst,sgstPercent
16819,86,2023-07-04 19:38:40.000,3,5417,51889,0,0,0,0,0,0,0,0,,2023-07-19 19:38:40.000,8,NULL,1,1,0,0,0,0,51889,0,0,0,0,0
16820,205,2023-07-02 18:34:11.000,1,111,118685,0,0,0,0,0,0,0,0,,2023-07-19 18:34:11.000,2,NULL,1,1,0,0,0,0,118685,0,0,0,0,0
16821,87,2023-07-05 12:48:12.000,3,20027,58654,0,0,0,0,0,0,0,0,,2023-07-20 12:48:12.000,8,NULL,1,1,0,0,0,0,58654,0,0,0,0,0
16822,88,2023-07-05 14:45:27.000,3,18621,8540,0,0,0,0,0,0,0,0,,2023-07-20 14:45:27.000,8,NULL,1,1,0,0,0,0,8540,0,0,0,0,0
16823,89,2023-07-05 15:01:18.000,3,42224,61905,0,0,0,0,0,0,0,0,,2023-07-20 15:01:18.000,8,NULL,1,1,0,0,0,0,61905,0,0,0,0,0
16824,90,2023-07-05 15:12:42.000,3,42571,4175,0,0,0,0,0,0,0,0,,2023-07-20 15:12:42.000,8,NULL,1,1,0,0,0,0,4175,0,0,0,0,0
16825,91,2023-07-05 16:58:36.000,3,24096,2310,0,0,0,0,0,0,0,0,,2023-07-20 16:58:36.000,8,NULL,1,1,0,0,0,0,2310,0,0,0,0,0
16826,206,2023-07-08 17:19:19.000,1,8159,1000,0,0,0,0,0,0,0,0,,2023-07-23 17:19:19.000,5,NULL,1,1,0,0,0,0,1000,0,0,0,0,0
16827,207,2023-06-01 15:54:06.000,1,1173,1550,0,0,0,0,0,0,0,0,,2023-07-26 15:54:06.000,5,NULL,1,1,0,0,0,0,1550,0,0,0,0,0
16828,208,2023-07-15 13:05:50.000,1,1241,103317,0,0,0,0,0,0,0,0,,2023-08-02 13:05:50.000,5,NULL,1,1,0,0,0,0,103317,0,0,0,0,0
16829,209,2023-07-02 13:15:56.000,1,1245,27580,0,0,0,0,0,0,0,0,,2023-08-02 13:15:56.000,5,NULL,1,1,0,0,0,0,27580,0,0,0,0,0
16831,210,2023-05-15 14:07:39.000,1,41885,2020,0,0,0,0,0,0,0,0,,2023-08-10 14:07:39.000,2,NULL,1,1,0,0,0,0,2020,0,0,0,0,0
16832,211,2023-08-01 15:25:46.000,1,2856,16050,0,0,0,0,0,0,0,0,,2023-08-16 15:25:46.000,5,NULL,1,1,0,0,0,0,16050,0,0,0,0,0
16833,212,2023-08-01 15:24:46.000,1,30974,7850,0,0,0,0,0,0,0,0,,2023-08-16 15:24:46.000,5,NULL,1,1,0,0,0,0,7850,0,0,0,0,0
16834,213,2023-08-01 15:27:42.000,1,48983,3520,0,0,0,0,0,0,0,0,,2023-08-16 15:27:42.000,5,NULL,1,1,0,0,0,0,3520,0,0,0,0,0
16835,214,2023-08-01 15:28:18.000,1,17852,1530,0,0,0,0,0,0,0,0,,2023-08-16 15:28:18.000,5,NULL,1,1,0,0,0,0,1530,0,0,0,0,0
16836,215,2023-08-01 15:28:51.000,1,49033,3260,0,0,0,0,0,0,0,0,,2023-08-16 15:28:51.000,5,NULL,1,1,0,0,0,0,3260,0,0,0,0,0
16837,216,2023-08-01 15:30:17.000,1,5348,86230,0,0,0,0,0,0,0,0,,2023-08-16 15:30:17.000,5,NULL,1,1,0,0,0,0,86230,0,0,0,0,0
16838,217,2023-08-01 15:33:48.000,1,2603,33800,0,0,0,0,0,0,0,0,,2023-08-16 15:33:48.000,5,NULL,1,1,0,0,0,0,33800,0,0,0,0,0
16839,218,2023-08-01 15:35:37.000,1,1387,52245,0,0,0,0,0,0,0,0,,2023-08-16 15:35:37.000,5,NULL,1,1,0,0,0,0,52245,0,0,0,0,0
16840,219,2023-08-01 15:36:39.000,1,1388,50730,0,0,0,0,0,0,0,0,,2023-08-16 15:36:39.000,5,NULL,1,1,0,0,0,0,50730,0,0,0,0,0
16841,220,2023-08-01 15:39:14.000,1,105,10070,0,0,0,0,0,0,0,0,,2023-08-16 15:39:14.000,5,NULL,1,1,0,0,0,0,10070,0,0,0,0,0
16842,221,2023-08-01 15:40:03.000,1,7779,9970,0,0,0,0,0,0,0,0,,2023-08-16 15:40:03.000,5,NULL,1,1,0,0,0,0,9970,0,0,0,0,0
16843,222,2023-08-01 15:40:58.000,1,6750,23323,0,0,0,0,0,0,0,0,,2023-08-16 15:40:58.000,5,NULL,1,1,0,0,0,0,23323,0,0,0,0,0
16844,223,2023-08-01 15:42:25.000,1,1230,25090,0,0,0,0,0,0,0,0,,2023-08-16 15:42:25.000,5,NULL,1,1,0,0,0,0,25090,0,0,0,0,0
16845,224,2023-08-01 15:47:10.000,1,36600,6390,0,0,0,0,0,0,0,0,,2023-08-16 15:47:10.000,5,NULL,1,1,0,0,0,0,6390,0,0,0,0,0
16847,226,2023-08-01 13:32:37.000,1,36626,14050,0,0,0,0,0,0,0,0,,2023-08-16 13:32:37.000,5,NULL,1,1,0,0,0,0,14050,0,0,0,0,0
16848,227,2023-08-01 15:49:54.000,1,5623,3470,0,0,0,0,0,0,0,0,,2023-08-16 15:49:54.000,5,NULL,1,1,0,0,0,0,3470,0,0,0,0,0
16849,228,2023-08-01 15:50:44.000,1,37363,5060,0,0,0,0,0,0,0,0,,2023-08-16 15:50:44.000,5,NULL,1,1,0,0,0,0,5060,0,0,0,0,0
16850,229,2023-08-01 15:51:29.000,1,16392,6790,0,0,0,0,0,0,0,0,,2023-08-16 15:51:29.000,5,NULL,1,1,0,0,0,0,6790,0,0,0,0,0
16851,230,2023-08-01 16:00:08.000,1,11445,2280,0,0,0,0,0,0,0,0,,2023-08-16 16:00:08.000,5,NULL,1,1,0,0,0,0,2280,0,0,0,0,0
16852,231,2023-08-01 16:01:54.000,1,14932,53823,0,0,0,0,0,0,0,0,,2023-08-16 16:01:54.000,5,NULL,1,1,0,0,0,0,53823,0,0,0,0,0
16853,232,2023-08-01 16:02:47.000,1,2809,10540,0,0,0,0,0,0,0,0,,2023-08-16 16:02:47.000,5,NULL,1,1,0,0,0,0,10540,0,0,0,0,0
16854,233,2023-08-01 16:06:20.000,1,13190,18930,0,0,0,0,0,0,0,0,,2023-08-16 16:06:20.000,5,NULL,1,1,0,0,0,0,18930,0,0,0,0,0
16855,234,2023-08-01 16:07:32.000,1,7830,11490,0,0,0,0,0,0,0,0,,2023-08-16 16:07:32.000,5,NULL,1,1,0,0,0,0,11490,0,0,0,0,0
16856,235,2023-08-01 16:09:17.000,1,1321,1735,0,0,0,0,0,0,0,0,,2023-08-16 16:09:17.000,5,NULL,1,1,0,0,0,0,1735,0,0,0,0,0
16857,236,2023-08-01 16:11:27.000,1,130,4060,0,0,0,0,0,0,0,0,,2023-08-16 16:11:27.000,5,NULL,1,1,0,0,0,0,4060,0,0,0,0,0
16858,237,2023-08-01 16:13:07.000,1,7856,12935,0,0,0,0,0,0,0,0,,2023-08-16 16:13:07.000,5,NULL,1,1,0,0,0,0,12935,0,0,0,0,0
16859,238,2023-08-01 16:16:40.000,1,6724,8485,0,0,0,0,0,0,0,0,,2023-08-16 16:16:40.000,5,NULL,1,1,0,0,0,0,8485,0,0,0,0,0
16860,239,2023-08-01 12:38:50.000,1,14901,3715,0,0,0,0,0,0,0,0,,2023-08-16 12:38:50.000,7,NULL,1,1,0,0,0,0,3715,0,0,0,0,0
16861,240,2023-08-01 16:25:04.000,1,5346,18808,0,0,0,0,0,0,0,0,,2023-08-16 16:25:04.000,5,NULL,1,1,0,0,0,0,18808,0,0,0,0,0
16862,241,2023-08-01 16:28:28.000,1,1289,46330,0,0,0,0,0,0,0,0,,2023-08-16 16:28:28.000,5,NULL,1,1,0,0,0,0,46330,0,0,0,0,0
16863,242,2023-08-01 16:31:22.000,1,2699,1010,0,0,0,0,0,0,0,0,,2023-08-16 16:31:22.000,5,NULL,1,1,0,0,0,0,1010,0,0,0,0,0
16864,243,2023-08-01 16:33:52.000,1,1284,12743,0,0,0,0,0,0,0,0,,2023-08-16 16:33:52.000,5,NULL,1,1,0,0,0,0,12743,0,0,0,0,0
16865,244,2023-08-01 16:40:30.000,1,1173,5435,0,0,0,0,0,0,0,0,,2023-08-16 16:40:30.000,5,NULL,1,1,0,0,0,0,5435,0,0,0,0,0
16866,245,2023-08-01 16:41:06.000,1,8019,5215,0,0,0,0,0,0,0,0,,2023-08-16 16:41:06.000,5,NULL,1,1,0,0,0,0,5215,0,0,0,0,0
16867,246,2023-08-01 16:44:00.000,1,2808,940,0,0,0,0,0,0,0,0,,2023-08-16 16:44:00.000,5,NULL,1,1,0,0,0,0,940,0,0,0,0,0
16868,247,2023-08-01 16:46:49.000,1,29938,810,0,0,0,0,0,0,0,0,,2023-08-16 16:46:49.000,5,NULL,1,1,0,0,0,0,810,0,0,0,0,0
16869,248,2023-08-01 16:48:05.000,1,5523,2520,0,0,0,0,0,0,0,0,,2023-08-16 16:48:05.000,5,NULL,1,1,0,0,0,0,2520,0,0,0,0,0
16870,249,2023-08-01 16:49:36.000,1,150,2635,0,0,0,0,0,0,0,0,,2023-08-16 16:49:36.000,5,NULL,1,1,0,0,0,0,2635,0,0,0,0,0
16871,250,2023-08-01 16:50:13.000,1,2688,200,0,0,0,0,0,0,0,0,,2023-08-16 16:50:13.000,5,NULL,1,1,0,0,0,0,200,0,0,0,0,0
16872,251,2023-08-01 16:51:17.000,1,45050,290,0,0,0,0,0,0,0,0,,2023-08-16 16:51:17.000,5,NULL,1,1,0,0,0,0,290,0,0,0,0,0
16873,252,2023-08-01 14:53:14.000,1,47741,779,0,0,0,0,0,0,0,0,,2023-08-16 14:53:14.000,5,NULL,1,1,0,0,0,0,779,0,0,0,0,0
16874,253,2023-08-01 16:52:37.000,1,48064,1760,0,0,0,0,0,0,0,0,,2023-08-16 16:52:37.000,5,NULL,1,1,0,0,0,0,1760,0,0,0,0,0
16875,254,2023-08-01 16:53:30.000,1,2962,2120,0,0,0,0,0,0,0,0,,2023-08-16 16:53:30.000,5,NULL,1,1,0,0,0,0,2120,0,0,0,0,0
16876,255,2023-08-01 16:54:05.000,1,2957,4440,0,0,0,0,0,0,0,0,,2023-08-16 16:54:05.000,5,NULL,1,1,0,0,0,0,4440,0,0,0,0,0
16877,256,2023-08-01 16:54:41.000,1,147,680,0,0,0,0,0,0,0,0,,2023-08-16 16:54:41.000,5,NULL,1,1,0,0,0,0,680,0,0,0,0,0
16878,257,2023-08-01 16:55:10.000,1,5640,815,0,0,0,0,0,0,0,0,,2023-08-16 16:55:10.000,5,NULL,1,1,0,0,0,0,815,0,0,0,0,0
16879,258,2023-08-01 16:55:53.000,1,8867,1936,0,0,0,0,0,0,0,0,,2023-08-16 16:55:53.000,5,NULL,1,1,0,0,0,0,1936,0,0,0,0,0
16880,259,2023-08-01 12:42:25.000,1,1245,20718,0,0,0,0,0,0,0,0,,2023-08-16 12:42:25.000,2,NULL,1,1,0,0,0,0,20718,0,0,0,0,0
16881,260,2023-08-01 17:09:24.000,1,23862,20335,0,0,0,0,0,0,0,0,,2023-08-16 17:09:24.000,5,NULL,1,1,0,0,0,0,20335,0,0,0,0,0
16882,261,2023-08-01 17:11:58.000,1,1183,4312,0,0,0,0,0,0,0,0,,2023-08-16 17:11:58.000,5,NULL,1,1,0,0,0,0,4312,0,0,0,0,0
16883,262,2023-08-01 17:12:39.000,1,2820,3114,0,0,0,0,0,0,0,0,,2023-08-16 17:12:39.000,5,NULL,1,1,0,0,0,0,3114,0,0,0,0,0
16884,263,2023-08-01 17:13:40.000,1,41885,2840,0,0,0,0,0,0,0,0,,2023-08-16 17:13:40.000,5,NULL,1,1,0,0,0,0,2840,0,0,0,0,0
16885,264,2023-08-01 17:14:24.000,1,34124,6880,0,0,0,0,0,0,0,0,,2023-08-16 17:14:24.000,5,NULL,1,1,0,0,0,0,6880,0,0,0,0,0
16886,265,2023-08-01 17:16:19.000,1,6730,4670,0,0,0,0,0,0,0,0,,2023-08-16 17:16:19.000,5,NULL,1,1,0,0,0,0,4670,0,0,0,0,0
16887,266,2023-08-01 17:17:20.000,1,49795,21,0,0,0,0,0,0,0,0,,2023-08-16 17:17:20.000,5,NULL,1,1,0,0,0,0,21,0,0,0,0,0
16888,267,2023-08-01 17:20:59.000,1,1394,33635,0,0,0,0,0,0,0,0,,2023-08-16 17:20:59.000,5,NULL,1,1,0,0,0,0,33635,0,0,0,0,0
16889,268,2023-08-01 17:21:59.000,1,1279,14950,0,0,0,0,0,0,0,0,,2023-08-16 17:21:59.000,5,NULL,1,1,0,0,0,0,14950,0,0,0,0,0
16890,269,2023-08-01 17:22:51.000,1,5245,15814,0,0,0,0,0,0,0,0,,2023-08-16 17:22:51.000,5,NULL,1,1,0,0,0,0,15814,0,0,0,0,0
16891,270,2023-08-01 17:28:09.000,1,113,38845,0,0,0,0,0,0,0,0,,2023-08-16 17:28:09.000,5,NULL,1,1,0,0,0,0,38845,0,0,0,0,0
16892,271,2023-08-01 17:29:43.000,1,15186,42228,0,0,0,0,0,0,0,0,,2023-08-16 17:29:43.000,5,NULL,1,1,0,0,0,0,42228,0,0,0,0,0
16893,272,2023-08-01 17:32:40.000,1,1241,115418,0,0,0,0,0,0,0,0,,2023-08-16 17:32:40.000,5,NULL,1,1,0,0,0,0,115418,0,0,0,0,0
16896,94,2023-08-02 12:43:05.000,3,50068,1600,0,0,0,0,0,0,0,0,,2023-08-17 12:43:05.000,8,NULL,1,1,0,0,0,0,1600,0,0,0,0,0
16897,95,2023-08-02 13:24:14.000,3,8030,102019,0,0,0,0,0,0,0,0,,2023-08-17 13:24:14.000,8,NULL,1,1,0,0,0,0,102019,0,0,0,0,0
16898,96,2023-08-02 13:30:12.000,3,36437,2075,0,0,0,0,0,0,0,0,,2023-08-17 13:30:12.000,8,NULL,1,1,0,0,0,0,2075,0,0,0,0,0
16899,97,2023-08-02 14:40:20.000,3,16469,30620,0,0,0,0,0,0,0,0,,2023-08-17 14:40:20.000,8,NULL,1,1,0,0,0,0,30620,0,0,0,0,0
16900,98,2023-08-02 13:33:56.000,3,153,8850,0,0,0,0,0,0,0,0,,2023-08-17 13:33:56.000,8,NULL,1,1,0,0,0,0,8850,0,0,0,0,0
16901,99,2023-08-02 13:36:59.000,3,8103,1875,0,0,0,0,0,0,0,0,,2023-08-17 13:36:59.000,8,NULL,1,1,0,0,0,0,1875,0,0,0,0,0
16902,100,2023-08-02 13:39:09.000,3,8087,2370,0,0,0,0,0,0,0,0,,2023-08-17 13:39:09.000,8,NULL,1,1,0,0,0,0,2370,0,0,0,0,0
16903,101,2023-08-02 13:40:42.000,3,20477,27950,0,0,0,0,0,0,0,0,,2023-08-17 13:40:42.000,8,NULL,1,1,0,0,0,0,27950,0,0,0,0,0
16905,103,2023-08-02 13:44:49.000,3,9779,1210,0,0,0,0,0,0,0,0,,2023-08-17 13:44:49.000,8,NULL,1,1,0,0,0,0,1210,0,0,0,0,0
16910,108,2023-08-02 14:01:16.000,3,42571,4795,0,0,0,0,0,0,0,0,,2023-08-17 14:01:16.000,8,NULL,1,1,0,0,0,0,4795,0,0,0,0,0
16911,273,2023-08-02 15:35:36.000,1,1309,87079,0,0,0,0,0,0,0,0,,2023-08-17 15:35:36.000,5,NULL,1,1,0,0,0,0,87079,0,0,0,0,0
16912,274,2023-08-02 23:18:33.000,1,111,132911,0,0,0,0,0,0,0,0,,2023-08-17 23:18:33.000,2,NULL,1,1,0,0,0,0,132911,0,0,0,0,0
16913,109,2023-08-03 17:46:43.000,3,2877,14138,0,0,0,0,0,0,0,0,,2023-08-18 17:46:43.000,8,NULL,1,1,0,0,0,0,14138,0,0,0,0,0
16914,110,2023-08-04 13:07:54.000,3,140,12120,0,0,0,0,0,0,0,0,,2023-08-19 13:07:54.000,8,NULL,1,1,0,0,0,0,12120,0,0,0,0,0
16915,111,2023-08-07 02:58:07.000,3,5258,16641,0,0,0,0,0,0,0,0,,2023-08-22 02:58:07.000,8,NULL,1,1,0,0,0,0,16641,0,0,0,0,0
16916,112,2023-08-07 03:07:09.000,3,18621,16370,0,0,0,0,0,0,0,0,,2023-08-22 03:07:09.000,8,NULL,1,1,0,0,0,0,16370,0,0,0,0,0
16917,113,2023-08-08 15:09:05.000,3,5417,47441,0,0,0,0,0,0,0,0,,2023-08-23 15:09:05.000,8,NULL,1,1,0,0,0,0,47441,0,0,0,0,0
16919,114,2023-08-08 15:29:39.000,3,20027,40864,0,0,0,0,0,0,0,0,,2023-08-23 15:29:39.000,8,NULL,1,1,0,0,0,0,40864,0,0,0,0,0
16920,275,2023-08-02 13:41:33.000,1,8159,2070,0,0,0,0,0,0,0,0,,2023-08-24 13:41:33.000,5,NULL,1,1,0,0,0,0,2070,0,0,0,0,0
16921,276,2023-08-02 17:28:28.000,1,42637,12685,0,0,0,0,0,0,0,0,,2023-08-24 17:28:28.000,5,NULL,1,1,0,0,0,0,12685,0,0,0,0,0
16922,115,2023-08-09 15:12:01.000,3,42224,31466,0,0,0,0,0,0,0,0,,2023-08-24 15:12:01.000,8,NULL,1,1,0,0,0,0,31466,0,0,0,0,0
16923,277,2023-07-01 12:54:23.000,1,1187,13607,0,0,0,0,0,0,0,0,,2023-08-26 12:54:24.000,2,NULL,1,1,0,0,0,0,13607,0,0,0,0,0
16924,278,2023-08-02 12:57:12.000,1,1187,18085,0,0,0,0,0,0,0,0,,2023-08-26 12:57:12.000,2,NULL,1,1,0,0,0,0,18085,0,0,0,0,0
16925,116,2023-08-11 17:11:43.000,3,8030,73464,0,0,0,0,0,0,0,0,,2023-08-26 17:11:43.000,8,NULL,1,1,0,0,0,0,73464,0,0,0,0,0
16926,279,2023-06-08 12:45:03.000,1,17852,140,0,0,0,0,0,0,0,0,,2023-08-29 12:45:03.000,5,NULL,1,1,0,0,0,0,140,0,0,0,0,0
16927,280,2023-08-22 10:59:15.000,1,1241,80033,0,0,0,0,0,0,0,0,,2023-09-06 10:59:15.000,2,NULL,1,1,0,0,0,0,80033,0,0,0,0,0
16928,117,2023-09-01 20:18:55.000,3,2877,14948,0,0,0,0,0,0,0,0,,2023-09-16 20:18:55.000,8,NULL,1,1,0,0,0,0,14948,0,0,0,0,0
16929,118,2023-09-01 20:21:13.000,3,8030,88867,0,0,0,0,0,0,0,0,,2023-09-16 20:21:13.000,8,NULL,1,1,0,0,0,0,88867,0,0,0,0,0
16930,119,2023-09-01 20:24:42.000,3,42224,37187,0,0,0,0,0,0,0,0,,2023-09-16 20:24:42.000,8,NULL,1,1,0,0,0,0,37187,0,0,0,0,0
16931,120,2023-09-01 16:35:52.000,3,16469,38060,0,0,0,0,0,0,0,0,,2023-09-16 16:35:52.000,8,NULL,1,1,0,0,0,0,38060,0,0,0,0,0
16932,121,2023-09-01 13:05:43.000,3,5417,56923,0,0,0,0,0,0,0,0,,2023-09-16 13:05:43.000,8,NULL,1,1,0,0,0,0,56923,0,0,0,0,0
16933,122,2023-09-01 20:56:15.000,3,36437,6745,0,0,0,0,0,0,0,0,,2023-09-16 20:56:15.000,8,NULL,1,1,0,0,0,0,6745,0,0,0,0,0
